Wall time,Step,Value
1557743340.0023406,1536,0.75
1557743346.5813174,3072,0.96875
1557743352.4078646,4416,0.8469203114509583
1557743352.548457,4608,0.921875
1557743357.8609178,6144,0.890625
1557743362.5105062,7680,0.921875
1557743366.5005484,8832,0.911005437374115
1557743367.5487685,9216,0.9375
1557743371.606157,10752,0.90625
1557743375.3523016,12288,0.96875
1557743378.2656088,13248,0.9286684989929199
1557743379.7801232,13824,0.828125
1557743383.329523,15360,0.921875
1557743386.6679995,16896,0.984375
1557743388.8744638,17664,0.9250453114509583
1557743390.7334433,18432,0.984375
1557743394.3427725,19968,0.96875
1557743397.5304518,21504,0.96875
1557743399.3911974,22080,0.9413496255874634
1557743401.735734,23040,0.921875
1557743405.0661855,24576,0.96875
1557743408.4519825,26112,0.953125
1557743409.832545,26496,0.9442934989929199
1557743412.69733,27648,0.984375
1557743416.779153,29184,0.96875
1557743420.0092413,30720,0.984375
1557743420.9222333,30912,0.9522191882133484
1557743424.214658,32256,0.984375
1557743427.5281923,33792,0.921875
1557743431.1202912,35328,0.9375
1557743431.6513891,35328,0.9628623127937317
1557743435.5310104,36864,0.890625
1557743439.2279356,38400,0.96875
1557743443.0495787,39744,0.9651268124580383
1557743443.2995212,39936,0.9375
1557743446.9219978,41472,0.96875
1557743450.205701,43008,0.953125
1557743453.2073238,44160,0.9664855003356934
1557743454.169109,44544,0.953125
1557743457.8961513,46080,1.0
1557743461.2059608,47616,0.953125
1557743463.9862802,48576,0.9759963750839233
1557743465.436989,49152,1.0
1557743469.0474563,50688,1.0
1557743472.7447393,52224,0.96875
1557743474.9379132,52992,0.9705616235733032
1557743476.985822,53760,0.96875
1557743480.4686828,55296,0.984375
1557743484.0528011,56832,1.0
1557743485.9826164,57408,0.9800724387168884
1557743488.6621435,58368,0.953125
1557743492.2106228,59904,0.984375
1557743496.1281748,61440,0.96875
1557743497.6649635,61824,0.9757699370384216
1557743500.7311351,62976,1.0
1557743504.781245,64512,1.0
1557743508.5199587,66048,0.953125
1557743509.5728083,66240,0.9816576242446899
1557743513.224148,67584,0.96875
1557743516.997483,69120,1.0
1557743521.134762,70656,0.984375
1557743521.7481203,70656,0.9868659377098083
1557743525.6554997,72192,0.984375
1557743529.4808576,73728,0.96875
1557743533.3683996,75072,0.9836956262588501
1557743533.5558555,75264,0.984375
1557743538.092882,76800,0.96875
1557743541.788673,78336,0.953125
1557743545.4239028,79488,0.99048912525177
1557743546.3812797,79872,0.984375
1557743550.3856905,81408,0.984375
1557743554.441791,82944,0.984375
1557743557.3938422,83904,0.9900362491607666
1557743559.0361867,84480,1.0
1557743562.8422909,86016,1.0
1557743567.030475,87552,0.984375
1557743570.2538285,88320,0.9909420013427734
1557743572.4222958,89088,1.0
1557743576.2175903,90624,0.984375
1557743579.9360702,92160,1.0
1557743581.994822,92736,0.9900362491607666
1557743584.8654115,93696,1.0
1557743588.6241586,95232,1.0
1557743592.4158928,96768,0.984375
1557743593.9475033,97152,0.9932065010070801
1557743597.0578187,98304,1.0
1557743601.2875993,99840,1.0
1557743604.9385943,101376,1.0
1557743606.0172672,101568,0.9947916865348816
1557743609.569692,102912,1.0
1557743613.3358703,104448,1.0
1557743617.55142,105984,0.984375
1557743618.207513,105984,0.9929800629615784
1557743622.1567862,107520,0.953125
1557743625.9220579,109056,0.984375
1557743629.81765,110400,0.9823369383811951
1557743630.063211,110592,0.984375
1557743634.5948205,112128,0.984375
1557743638.3603382,113664,1.0
1557743641.8303823,114816,0.9934329986572266
1557743642.924601,115200,1.0
1557743646.6962628,116736,1.0
1557743650.6594331,118272,1.0
1557743653.6035492,119232,0.9963768124580383
1557743655.2125437,119808,1.0
1557743658.9678998,121344,1.0
1557743662.7036264,122880,1.0
1557743665.6131175,123648,0.995244562625885
1557743667.5634234,124416,1.0
1557743671.4496348,125952,1.0
1557743675.1502144,127488,0.984375
1557743677.1723323,128064,0.9977355003356934
1557743679.9229891,129024,0.96875
1557743683.8608592,130560,1.0
1557743687.6575735,132096,0.984375
1557743689.1741107,132480,0.9961503744125366
1557743692.2860363,133632,1.0
1557743696.175324,135168,1.0
1557743700.0486746,136704,1.0
1557743701.1421697,136896,0.9990941882133484
1557743704.698742,138240,1.0
1557743708.4639661,139776,0.984375
1557743712.638453,141312,1.0
1557743713.2665446,141312,0.99660325050354
1557743717.2366257,142848,1.0
1557743721.0195706,144384,1.0
1557743724.9107745,145728,0.99660325050354
1557743725.1401186,145920,1.0
1557743729.7493417,147456,1.0
1557743733.4209428,148992,1.0
1557743736.855848,150144,0.9979619383811951
1557743737.9667382,150528,1.0
1557743741.900714,152064,1.0
1557743746.014251,153600,1.0
1557743748.860965,154560,0.9990941882133484
1557743750.5171828,155136,1.0
1557743755.8957918,156672,1.0
1557743760.767246,158208,1.0
1557743763.2241356,158976,0.9972826242446899
1557743765.2392855,159744,1.0
1557743769.4588854,161280,1.0
1557743773.33766,162816,1.0
1557743775.4400735,163392,0.9848278760910034
1557743778.475464,164352,1.0
1557743782.2911232,165888,1.0
1557743786.267713,167424,1.0
1557743788.968042,167808,0.991847813129425
1557743793.1917984,168960,1.0
1557743799.8830214,170496,1.0
1557743804.4976532,172032,1.0
1557743805.8127837,172224,0.9975090622901917
1557743811.1573856,173568,1.0
1557743815.1106124,175104,1.0
1557743820.3419771,176640,1.0
1557743821.0637653,176640,0.9995471239089966
1557743827.2678628,178176,1.0
1557743831.4255576,179712,1.0
1557743835.406375,181056,0.9981883764266968
1557743835.671936,181248,1.0
1557743841.6173384,182784,1.0
1557743847.6874971,184320,1.0
1557743852.4253836,185472,1.0
1557743853.8291717,185856,1.0
1557743859.6170554,187392,1.0
1557743866.0508428,188928,1.0
1557743870.354332,189888,1.0
1557743873.8420007,190464,1.0
1557743880.5969293,192000,1.0
1557743885.6563942,193536,1.0
1557743889.203905,194304,1.0
1557743892.1191094,195072,1.0
1557743897.63236,196608,1.0
1557743904.111027,198144,1.0
1557743907.585732,198720,1.0
1557743910.5647652,199680,1.0
1557743914.6159015,201216,1.0
1557743919.3223083,202752,1.0
1557743921.2810698,203136,1.0
1557743925.37512,204288,1.0
1557743929.1852462,205824,1.0
1557743934.0971074,207360,1.0
1557743935.3198364,207552,1.0
1557743939.2483287,208896,1.0
1557743943.6685042,210432,1.0
1557743947.5860224,211968,0.984375
1557743948.2721875,211968,0.9993206262588501
1557743953.4373708,213504,1.0
1557743957.4995034,215040,1.0
1557743963.213418,216384,0.9975090622901917
1557743963.6911416,216576,1.0
1557743968.943096,218112,1.0
1557743972.862691,219648,1.0
1557743976.3713067,220800,0.9873188138008118
1557743977.397561,221184,1.0
1557743981.4148138,222720,1.0
1557743985.627544,224256,1.0
1557743988.4559777,225216,0.9923007488250732
1557743990.1224816,225792,1.0
1557743994.0798938,227328,1.0
1557743998.6311252,228864,0.984375
1557744001.546326,229632,0.9984148740768433
1557744004.0875306,230400,1.0
1557744008.6499438,231936,1.0
1557744013.6479213,233472,1.0
1557744017.739976,234048,0.9995471239089966
1557744021.6295688,235008,1.0
1557744028.4977038,236544,1.0
1557744033.6509163,238080,1.0
1557744035.4181917,238464,1.0
1557744040.1196127,239616,1.0
1557744047.098942,241152,1.0
1557744052.6530852,242688,1.0
1557744054.005469,242880,0.9997735619544983
1557744060.1577926,244224,1.0
1557744070.412989,245760,1.0
1557744078.7961571,247296,1.0
1557744079.9652445,247296,1.0
1557744087.7843287,248832,1.0
1557744093.0771675,250368,1.0
1557744101.6312883,251712,1.0
1557744102.1000302,251904,1.0
1557744109.3067505,253440,1.0
