Wall time,Step,Value
1557059773.9404492,1536,0.453125
1557059778.4531531,3072,0.703125
1557059779.8753479,3392,0.4684551954269409
1557059784.0691295,4608,0.546875
1557059788.4573913,6144,0.734375
1557059790.3662863,6784,0.6364976167678833
1557059793.580686,7680,0.625
1557059798.0846364,9216,0.703125
1557059800.8991082,10176,0.6804245114326477
1557059803.2558033,10752,0.640625
1557059807.6101542,12288,0.828125
1557059810.9821615,13568,0.7205188870429993
1557059812.0782304,13824,0.71875
1557059815.7693558,15360,0.53125
1557059819.2852821,16896,0.796875
1557059819.5036964,16960,0.6963443160057068
1557059823.420102,18432,0.59375
1557059828.3415382,19968,0.6875
1557059829.6803446,20352,0.7426297068595886
1557059834.9286757,21504,0.875
1557059839.5104609,23040,0.625
1557059841.5081146,23744,0.7417452931404114
1557059845.354825,24576,0.703125
1557059850.5509248,26112,0.796875
1557059853.7304208,27136,0.7538325190544128
1557059856.055818,27648,0.734375
1557059860.9118266,29184,0.640625
1557059864.918136,30528,0.7735849022865295
1557059865.7877827,30720,0.875
1557059870.4118502,32256,0.71875
1557059874.3991833,33792,0.734375
1557059874.7711875,33920,0.7818396091461182
1557059879.1269765,35328,0.84375
1557059882.9297776,36864,0.734375
1557059884.2063637,37312,0.7703419923782349
1557059887.8396754,38400,0.640625
1557059891.942668,39936,0.84375
1557059894.2913837,40704,0.7883254885673523
1557059897.138788,41472,0.671875
1557059901.060297,43008,0.71875
1557059904.0382621,44096,0.7980542182922363
1557059906.264543,44544,0.796875
1557059911.7388985,46080,0.765625
1557059917.520435,47488,0.8166273832321167
1557059918.503804,47616,0.703125
1557059925.46518,49152,0.84375
1557059931.2197866,50688,0.859375
1557059932.0196486,50880,0.822818398475647
1557059938.4564295,52224,0.78125
1557059945.2462642,53760,0.8125
1557059947.4384003,54272,0.8328419923782349
1557059953.224959,55296,0.859375
1557059958.2474852,56832,0.90625
1557059961.136757,57664,0.8293042182922363
1557059964.2449355,58368,0.859375
1557059970.1880407,59904,0.875
1557059974.3489082,61056,0.8632075190544128
1557059976.8123164,61440,0.859375
1557059982.5449803,62976,0.765625
1557059987.7121575,64448,0.849056601524353
1557059988.212819,64512,0.8125
1557059994.6276596,66048,0.859375
1557059999.7399836,67584,0.890625
1557060000.7612517,67840,0.8626179099082947
1557060006.1687863,69120,0.765625
1557060010.9808936,70656,0.859375
1557060013.0593348,71232,0.8573113083839417
1557060017.3847704,72192,0.953125
1557060023.4126377,73728,0.8125
1557060026.7846172,74624,0.8723466992378235
1557060030.143633,75264,0.84375
1557060035.6848083,76800,0.859375
1557060040.0970056,78016,0.8850235939025879
1557060042.2542372,78336,0.828125
1557060047.4563186,79872,0.796875
1557060052.8528821,81408,0.859375
1557060052.942643,81408,0.8714622855186462
1557060057.9980745,82944,0.84375
1557060062.4242342,84480,0.859375
1557060063.4265535,84800,0.8982900977134705
1557060068.344712,86016,0.953125
1557060072.7239976,87552,0.859375
1557060074.6568267,88192,0.8944575190544128
1557060078.1475043,89088,0.84375
1557060082.6033745,90624,0.90625
1557060085.5594676,91584,0.8941627144813538
1557060088.0089145,92160,0.84375
1557060092.5239656,93696,0.9375
1557060096.1597157,94976,0.9156839847564697
1557060097.2687478,95232,0.96875
1557060101.9015267,96768,0.890625
1557060106.4034843,98304,0.859375
1557060106.6789026,98368,0.916863203048706
1557060111.654023,99840,0.953125
1557060116.1629603,101376,0.890625
1557060117.3298752,101760,0.9027122855186462
1557060121.5256016,102912,0.953125
1557060125.9515135,104448,0.953125
1557060128.127692,105152,0.9156839847564697
1557060131.423901,105984,0.921875
1557060136.1602316,107520,0.96875
1557060139.2050872,108544,0.9439858198165894
1557060141.431165,109056,0.921875
1557060146.117914,110592,0.875
1557060150.1911364,111936,0.9109669923782349
1557060151.3800817,112128,0.890625
1557060156.1812394,113664,0.96875
1557060160.716133,115200,0.921875
1557060161.141073,115328,0.9177476167678833
1557060166.0180275,116736,0.921875
1557060170.5564115,118272,1.0
1557060171.946692,118720,0.9360259175300598
1557060175.9210603,119808,0.859375
1557060180.9855127,121344,0.96875
1557060183.5047772,122112,0.9410377144813538
1557060186.4066074,122880,0.953125
1557060190.7735715,124416,0.84375
1557060194.0448213,125504,0.9336674809455872
1557060196.1643417,125952,0.8125
1557060200.6078103,127488,0.96875
1557060205.514684,128896,0.9469339847564697
1557060206.2547054,129024,0.84375
1557060211.9305227,130560,0.984375
1557060216.5182495,132096,1.0
1557060217.1637254,132288,0.9655070900917053
1557060221.7755573,133632,0.984375
1557060226.2196684,135168,0.96875
1557060227.8098185,135680,0.9684551954269409
1557060231.766182,136704,0.984375
1557060236.2023156,138240,0.96875
1557060238.7694504,139072,0.9649174809455872
1557060241.6928127,139776,0.96875
1557060245.949455,141312,0.921875
1557060249.3034887,142464,0.9543042182922363
1557060251.1914432,142848,0.921875
1557060255.6659145,144384,0.96875
1557060260.0080633,145856,0.9416273832321167
1557060260.2394793,145920,0.9375
1557060265.3379996,147456,0.953125
1557060269.6000009,148992,0.9375
1557060270.4058728,149248,0.9613797068595886
1557060274.7821727,150528,0.984375
1557060279.156472,152064,0.96875
1557060280.8979397,152640,0.9696344137191772
1557060284.4861138,153600,0.953125
1557060289.136399,155136,0.984375
1557060291.9747531,156032,0.9746462106704712
1557060294.8172119,156672,0.984375
1557060299.5679069,158208,0.96875
1557060303.2193718,159424,0.9752358198165894
1557060304.9391205,159744,0.984375
1557060309.5618222,161280,0.953125
1557060313.879044,162816,0.96875
1557060313.9648395,162816,0.9743514060974121
1557060319.0053315,164352,0.984375
1557060323.090442,165888,0.96875
1557060324.1280174,166208,0.9543042182922363
1557060328.0934083,167424,0.921875
1557060332.1575365,168960,1.0
1557060334.038505,169600,0.9749410152435303
1557060337.3187299,170496,1.0
1557060341.6511533,172032,0.984375
1557060344.4007986,172992,0.9887971878051758
1557060346.6936643,173568,1.0
1557060350.9243486,175104,0.984375
1557060354.5117507,176384,0.989681601524353
