Wall time,Step,Value
1557743340.0023406,1536,0.5870794057846069
1557743346.5813174,3072,0.26597994565963745
1557743352.4078646,4416,0.5126175284385681
1557743352.548457,4608,0.3145959675312042
1557743357.8609178,6144,0.4700075089931488
1557743362.5105062,7680,0.2895429730415344
1557743366.5005484,8832,0.3529931306838989
1557743367.5487685,9216,0.23859506845474243
1557743371.606157,10752,0.5322946906089783
1557743375.3523016,12288,0.20752783119678497
1557743378.2656088,13248,0.30459675192832947
1557743379.7801232,13824,0.4418368935585022
1557743383.329523,15360,0.3207068145275116
1557743386.6679995,16896,0.14325720071792603
1557743388.8744638,17664,0.28358951210975647
1557743390.7334433,18432,0.15131160616874695
1557743394.3427725,19968,0.22358497977256775
1557743397.5304518,21504,0.16671472787857056
1557743399.3911974,22080,0.24792581796646118
1557743401.735734,23040,0.28528738021850586
1557743405.0661855,24576,0.18592911958694458
1557743408.4519825,26112,0.1601276695728302
1557743409.832545,26496,0.2309340089559555
1557743412.69733,27648,0.12473289668560028
1557743416.779153,29184,0.24210083484649658
1557743420.0092413,30720,0.15326204895973206
1557743420.9222333,30912,0.2069048434495926
1557743424.214658,32256,0.167379692196846
1557743427.5281923,33792,0.25936371088027954
1557743431.1202912,35328,0.28287798166275024
1557743431.6513891,35328,0.1839292198419571
1557743435.5310104,36864,0.26953986287117004
1557743439.2269733,38400,0.1381760686635971
1557743443.0495787,39744,0.166962131857872
1557743443.2995212,39936,0.23283496499061584
1557743446.9219978,41472,0.1461275964975357
1557743450.205701,43008,0.12800388038158417
1557743453.2073238,44160,0.16168895363807678
1557743454.169109,44544,0.20888623595237732
1557743457.8961513,46080,0.10255295783281326
1557743461.2059608,47616,0.18319447338581085
1557743463.9862802,48576,0.1364946961402893
1557743465.436989,49152,0.10818822681903839
1557743469.0474563,50688,0.07781536877155304
1557743472.7447393,52224,0.17297497391700745
1557743474.9379132,52992,0.14996182918548584
1557743476.985822,53760,0.11489151418209076
1557743480.4686828,55296,0.08631270378828049
1557743484.0528011,56832,0.07803715765476227
1557743485.9826164,57408,0.1182115450501442
1557743488.6621435,58368,0.12601551413536072
1557743492.2106228,59904,0.0865870863199234
1557743496.1281748,61440,0.15901510417461395
1557743497.6649635,61824,0.1234508603811264
1557743500.7311351,62976,0.07489503920078278
1557743504.781245,64512,0.06365694105625153
1557743508.5199587,66048,0.18835382163524628
1557743509.5728083,66240,0.11302027106285095
1557743513.224148,67584,0.10598974674940109
1557743516.997483,69120,0.07710549235343933
1557743521.134762,70656,0.09719259291887283
1557743521.7481203,70656,0.09523995965719223
1557743525.6554997,72192,0.07220926880836487
1557743529.4808576,73728,0.12238539755344391
1557743533.3683996,75072,0.10380125790834427
1557743533.5558555,75264,0.09452694654464722
1557743538.092882,76800,0.14387735724449158
1557743541.788673,78336,0.11021801829338074
1557743545.4239028,79488,0.08787744492292404
1557743546.3812797,79872,0.0993054062128067
1557743550.3856905,81408,0.07946310937404633
1557743554.441791,82944,0.07815448939800262
1557743557.3938422,83904,0.08390924334526062
1557743559.0361867,84480,0.05326968804001808
1557743562.8422909,86016,0.0722210630774498
1557743567.030475,87552,0.07371990382671356
1557743570.2538285,88320,0.08241117745637894
1557743572.4222958,89088,0.07660645246505737
1557743576.2175903,90624,0.07758986949920654
1557743579.9360702,92160,0.05439167469739914
1557743581.994822,92736,0.08078260719776154
1557743584.8654115,93696,0.052428070455789566
1557743588.6241586,95232,0.05117715895175934
1557743592.4158928,96768,0.09959910809993744
1557743593.9475033,97152,0.07225602120161057
1557743597.0578187,98304,0.06130500137805939
1557743601.2875993,99840,0.049051202833652496
1557743604.9385943,101376,0.05034247040748596
1557743606.0164351,101568,0.06677864491939545
1557743609.569692,102912,0.047746941447257996
1557743613.3358703,104448,0.046920452266931534
1557743617.55142,105984,0.06832544505596161
1557743618.1918924,105984,0.06788221001625061
1557743622.1567862,107520,0.1416746973991394
1557743625.9220579,109056,0.08145952224731445
1557743629.81765,110400,0.0932244211435318
1557743630.063211,110592,0.06992467492818832
1557743634.5948205,112128,0.0692734569311142
1557743638.3603382,113664,0.05358191952109337
1557743641.8303823,114816,0.06606925278902054
1557743642.924601,115200,0.047537222504615784
1557743646.6962628,116736,0.05568308010697365
1557743650.6594331,118272,0.054674193263053894
1557743653.6035492,119232,0.05630170553922653
1557743655.2125437,119808,0.06742937862873077
1557743658.9678998,121344,0.05044921860098839
1557743662.7036264,122880,0.044835999608039856
1557743665.6131175,123648,0.05687856674194336
1557743667.5634234,124416,0.053469568490982056
1557743671.4496348,125952,0.04981783404946327
1557743675.1502144,127488,0.05486413091421127
1557743677.1723323,128064,0.05082216486334801
1557743679.9229891,129024,0.07864511758089066
1557743683.8608592,130560,0.04392768442630768
1557743687.6575735,132096,0.06036834418773651
1557743689.1741107,132480,0.05184594541788101
1557743692.2860363,133632,0.04079451411962509
1557743696.175324,135168,0.041441261768341064
1557743700.0486746,136704,0.04042012244462967
1557743701.1421697,136896,0.04529760405421257
1557743704.6831193,138240,0.04462256655097008
1557743708.4639661,139776,0.06480761617422104
1557743712.6374867,141312,0.04803371801972389
1557743713.2665446,141312,0.047019150108098984
1557743717.2366257,142848,0.047829125076532364
1557743721.0195706,144384,0.039371006190776825
1557743724.9107745,145728,0.04821254685521126
1557743725.1401186,145920,0.04087512940168381
1557743729.7493417,147456,0.04021674022078514
1557743733.4209428,148992,0.03878546506166458
1557743736.855848,150144,0.04394301772117615
1557743737.9667382,150528,0.04110032320022583
1557743741.900714,152064,0.037791356444358826
1557743746.014251,153600,0.039057619869709015
1557743748.860965,154560,0.039442867040634155
1557743750.5171828,155136,0.03760083019733429
1557743755.8957918,156672,0.03553017973899841
1557743760.767246,158208,0.03475625067949295
1557743763.2241356,158976,0.042297977954149246
1557743765.2392855,159744,0.04635677486658096
1557743769.4588854,161280,0.05724329501390457
1557743773.33766,162816,0.03604196012020111
1557743775.4400735,163392,0.0775354877114296
1557743778.475464,164352,0.04330427944660187
1557743782.2911232,165888,0.04339885339140892
1557743786.267713,167424,0.03916814178228378
1557743788.968042,167808,0.055738650262355804
1557743793.1917984,168960,0.03636249154806137
1557743799.8830214,170496,0.040403738617897034
1557743804.4976532,172032,0.034521348774433136
1557743805.8127837,172224,0.04454372823238373
1557743811.1573856,173568,0.034625597298145294
1557743815.1106124,175104,0.03479573503136635
1557743820.3409793,176640,0.03401501476764679
1557743821.0637653,176640,0.03761466220021248
1557743827.2678628,178176,0.03812776133418083
1557743831.4255576,179712,0.034844137728214264
1557743835.406375,181056,0.03802965208888054
1557743835.671936,181248,0.03205487132072449
1557743841.6173384,182784,0.034527719020843506
1557743847.6874971,184320,0.04357928782701492
1557743852.4253836,185472,0.034300580620765686
1557743853.8291717,185856,0.03134520351886749
1557743859.6160572,187392,0.03250078111886978
1557743866.0508428,188928,0.03018580563366413
1557743870.354332,189888,0.03180693835020065
1557743873.8420007,190464,0.03076837584376335
1557743880.5969293,192000,0.03094896301627159
1557743885.6563942,193536,0.02971145696938038
1557743889.203905,194304,0.030547035858035088
1557743892.1191094,195072,0.029838019981980324
1557743897.63236,196608,0.029362428933382034
1557743904.111027,198144,0.028316335752606392
1557743907.5847347,198720,0.0291934534907341
1557743910.5647652,199680,0.027768392115831375
1557743914.6159015,201216,0.028175197541713715
1557743919.3223083,202752,0.027226509526371956
1557743921.2810698,203136,0.028040481731295586
1557743925.37512,204288,0.027491118758916855
1557743929.1852462,205824,0.026803985238075256
1557743934.0971074,207360,0.026925768703222275
1557743935.3198364,207552,0.02789340913295746
1557743939.2473314,208896,0.026832401752471924
1557743943.6685042,210432,0.030491014942526817
1557743947.5860224,211968,0.06678535044193268
1557743948.2721875,211968,0.028874684125185013
1557743953.4373708,213504,0.02710062451660633
1557743957.4995034,215040,0.02525126002728939
1557743963.213418,216384,0.033345725387334824
1557743963.6901445,216576,0.032161153852939606
1557743968.943096,218112,0.04237063601613045
1557743972.862691,219648,0.02917836606502533
1557743976.3713067,220800,0.05956403911113739
1557743977.397561,221184,0.03773418068885803
1557743981.4148138,222720,0.02901959978044033
1557743985.627544,224256,0.03560308739542961
1557743988.4559777,225216,0.0529281347990036
1557743990.1224816,225792,0.03625144064426422
1557743994.0798938,227328,0.02760465443134308
1557743998.6311252,228864,0.04413670301437378
1557744001.546326,229632,0.03240358829498291
1557744004.0875306,230400,0.027760319411754608
1557744008.6499438,231936,0.02684307098388672
1557744013.6479213,233472,0.029956456273794174
1557744017.739976,234048,0.029868679121136665
1557744021.6295688,235008,0.026438385248184204
1557744028.4967053,236544,0.02544441446661949
1557744033.6509163,238080,0.025226831436157227
1557744035.4181917,238464,0.026579642668366432
1557744040.1196127,239616,0.024867448955774307
1557744047.098942,241152,0.024494517594575882
1557744052.6530852,242688,0.025791741907596588
1557744054.00447,242880,0.026480555534362793
1557744060.1577926,244224,0.02448652870953083
1557744070.4119854,245760,0.024853862822055817
1557744078.7961571,247296,0.02361132577061653
1557744079.9652445,247296,0.025203857570886612
1557744087.7843287,248832,0.024058109149336815
1557744093.0771675,250368,0.023441132158041
1557744101.6312883,251712,0.024375466629862785
1557744102.1000302,251904,0.02272047847509384
1557744109.3067505,253440,0.02610190398991108
1557744115.5560331,254976,0.02284640446305275
1557744120.4798617,256128,0.02327634207904339
1557744121.9599035,256512,0.02282569371163845
1557744129.6613007,258048,0.02308468148112297
1557744134.2380576,259584,0.021513164043426514
1557744137.7865653,260544,0.024264220148324966
1557744140.9072175,261120,0.0229627788066864
1557744146.8373566,262656,0.023615889251232147
1557744152.6999516,264192,0.33968156576156616
1557744155.7218661,264960,0.0736389011144638
