Wall time,Step,Value
1556800842.553038,1536,0.5972672700881958
1556800867.6352677,3008,0.6493732333183289
1556800868.1788142,3072,0.36648285388946533
1556800889.1795442,4608,0.407767653465271
1556800908.3115282,6016,0.36134064197540283
1556800909.4185677,6144,0.2687184810638428
1556800930.5790954,7680,0.607928991317749
1556800950.20663,9024,0.3114405572414398
1556800952.2471762,9216,0.28094613552093506
1556800977.7946866,10752,0.3468242585659027
1556801000.3753297,12032,0.2714318335056305
1556801004.5451815,12288,0.3268454074859619
1556801030.5339684,13824,0.2056947946548462
1556801052.6167557,15040,0.2366495579481125
1556801058.2308974,15360,0.20939940214157104
1556801081.3680494,16896,0.18868252635002136
1556801100.7203317,18048,0.21484625339508057
1556801107.2518725,18432,0.2048012614250183
1556801130.1516619,19968,0.14998704195022583
1556801148.679285,21056,0.19573377072811127
1556801155.240744,21504,0.15376922488212585
1556801179.1169527,23040,0.15998151898384094
1556801195.9220502,24064,0.16346928477287292
1556801203.267419,24576,0.14940841495990753
1556801225.6485922,26112,0.10068758577108383
1556801240.6534822,27072,0.15250858664512634
1556801248.8036973,27648,0.19051241874694824
1556801270.8108704,29184,0.15015362203121185
1556801286.4111722,30080,0.14457009732723236
1556801295.3991477,30720,0.11701090633869171
1556801316.6181307,32256,0.10571639239788055
1556801330.2437084,33088,0.12565642595291138
1556801340.4065423,33792,0.10948625206947327
1556801363.3296669,35328,0.09740166366100311
1556801377.02625,36096,0.16275469958782196
1556801388.758958,36864,0.12019963562488556
1556801412.6187866,38400,0.11239642649888992
1556801424.814219,39104,0.1266624629497528
1556801437.3627741,39936,0.08727989345788956
1556801459.4078493,41472,0.09511130303144455
1556801470.5527906,42112,0.0957224890589714
1556801484.4935277,43008,0.0800255537033081
1556801507.6664429,44544,0.07705093175172806
1556801518.0526798,45120,0.08965003490447998
1556801533.2869573,46080,0.12337598204612732
1556801554.941076,47616,0.07326290011405945
1556801564.103619,48128,0.08371736854314804
1556801578.9240057,49152,0.083106130361557
1556801601.1027277,50688,0.07685154676437378
1556801609.4125552,51136,0.07508255541324615
1556801625.4646502,52224,0.0681183785200119
1556801649.9586942,53760,0.06574103981256485
1556801659.5046947,54144,0.06992635130882263
1556801679.6767755,55296,0.06455948948860168
1556801705.847818,56832,0.06270971894264221
1556801712.8042243,57152,0.06536601483821869
1556801730.8270464,58368,0.0609738752245903
1556801752.2947428,59904,0.06412024796009064
1556801757.6254919,60160,0.06502702087163925
